"tagrelID","obs_foID","opeID","vesselCode","Subarea","Lat_release","Lon_release","Dat_release","tagFate","tagrel1Type","tagrel1Colour","tagrel1Number","tagrel1Wording","tagrel2Type","tagrel2Colour","tagrel2Number","tagrel2Wording","Length_release","Weight_release","Sex_release","src","datasetID","Season","MU","tag_code_1","tag_code_2","Est_weigth_release"
775,"O11555","H53293",10668,"3b",-43.48,41.8817,2021-12-22 19:48:00,"Released",NA,NA,"651549","A",NA,NA,"651551","A",67,NA,NA,"OBS",182,2022,"SIR","NA+NA+651549+A","NA+NA+651551+A",3.0816124697597
776,"O11555","H53293",10668,"3b",-43.48,41.8817,2021-12-22 19:48:00,"Released",NA,NA,"651549","A",NA,NA,"651551","A",67,NA,NA,"OBS",182,2022,"SIR","NA+NA+651549+A","NA+NA+651551+A",3.0816124697597
777,"O11555","H53293",10668,"3b",-43.48,41.8817,2021-12-22 19:48:00,"Released",NA,NA,"651549","A",NA,NA,"651551","A",67,NA,NA,"OBS",182,2022,"SIR","NA+NA+651549+A","NA+NA+651551+A",3.0816124697597
778,"O11555","H53293",10668,"3b",-43.48,41.8817,2021-12-22 19:48:00,"Released",NA,NA,"651549","A",NA,NA,"651551","A",67,NA,NA,"OBS",182,2022,"SIR","NA+NA+651549+A","NA+NA+651551+A",3.0816124697597
779,"O11555","H53293",10668,"3b",-43.48,41.8817,2021-12-22 19:48:00,"Released",NA,NA,"651549","A",NA,NA,"651551","A",67,NA,NA,"OBS",182,2022,"SIR","NA+NA+651549+A","NA+NA+651551+A",3.0816124697597
780,"O11555","H53293",10668,"3b",-43.48,41.8817,2021-12-22 19:48:00,"Released",NA,NA,"651549","A",NA,NA,"651551","A",67,NA,NA,"OBS",182,2022,"SIR","NA+NA+651549+A","NA+NA+651551+A",3.0816124697597
781,"O11555","H53293",10668,"3b",-43.48,41.8817,2021-12-22 19:48:00,"Released",NA,NA,"651549","A",NA,NA,"651551","A",67,NA,NA,"OBS",182,2022,"SIR","NA+NA+651549+A","NA+NA+651551+A",3.0816124697597
782,"O11555","H53293",10668,"3b",-43.48,41.8817,2021-12-22 19:48:00,"Released",NA,NA,"651549","A",NA,NA,"651551","A",67,NA,NA,"OBS",182,2022,"SIR","NA+NA+651549+A","NA+NA+651551+A",3.0816124697597
783,"O11555","H53293",10668,"3b",-43.48,41.8817,2021-12-22 19:48:00,"Released",NA,NA,"651549","A",NA,NA,"651551","A",67,NA,NA,"OBS",182,2022,"SIR","NA+NA+651549+A","NA+NA+651551+A",3.0816124697597
784,"O11555","H53293",10668,"3b",-43.48,41.8817,2021-12-22 19:48:00,"Released",NA,NA,"651549","A",NA,NA,"651551","A",67,NA,NA,"OBS",182,2022,"SIR","NA+NA+651549+A","NA+NA+651551+A",3.0816124697597
785,"O11555","H53293",10668,"3b",-43.48,41.8817,2021-12-22 19:48:00,"Released",NA,NA,"651549","A",NA,NA,"651551","A",67,NA,NA,"OBS",182,2022,"SIR","NA+NA+651549+A","NA+NA+651551+A",3.0816124697597
786,"O11555","H53293",10668,"3b",-43.48,41.8817,2021-12-22 19:48:00,"Released",NA,NA,"651549","A",NA,NA,"651551","A",67,NA,NA,"OBS",182,2022,"SIR","NA+NA+651549+A","NA+NA+651551+A",3.0816124697597
787,"O11555","H53293",10668,"3b",-43.48,41.8817,2021-12-22 19:48:00,"Released",NA,NA,"651549","A",NA,NA,"651551","A",67,NA,NA,"OBS",182,2022,"SIR","NA+NA+651549+A","NA+NA+651551+A",3.0816124697597
788,"O11555","H53293",10668,"3b",-43.48,41.8817,2021-12-22 19:48:00,"Released",NA,NA,"651549","A",NA,NA,"651551","A",67,NA,NA,"OBS",182,2022,"SIR","NA+NA+651549+A","NA+NA+651551+A",3.0816124697597
789,"O11555","H53293",10668,"3b",-43.48,41.8817,2021-12-22 19:48:00,"Released",NA,NA,"651549","A",NA,NA,"651551","A",67,NA,NA,"OBS",182,2022,"SIR","NA+NA+651549+A","NA+NA+651551+A",3.0816124697597
790,"O11555","H53293",10668,"3b",-43.48,41.8817,2021-12-22 19:48:00,"Released",NA,NA,"651549","A",NA,NA,"651551","A",67,NA,NA,"OBS",182,2022,"SIR","NA+NA+651549+A","NA+NA+651551+A",3.0816124697597
791,"O11555","H53293",10668,"3b",-43.48,41.8817,2021-12-22 19:48:00,"Released",NA,NA,"651549","A",NA,NA,"651551","A",67,NA,NA,"OBS",182,2022,"SIR","NA+NA+651549+A","NA+NA+651551+A",3.0816124697597
792,"O11555","H53293",10668,"3b",-43.48,41.8817,2021-12-22 19:48:00,"Released",NA,NA,"651549","A",NA,NA,"651551","A",67,NA,NA,"OBS",182,2022,"SIR","NA+NA+651549+A","NA+NA+651551+A",3.0816124697597
793,"O11559","H53296",10668,"3b",-43.9433,41.6967,2021-12-25 11:20:00,"Released",NA,NA,"651612","A",NA,NA,"651613","A",71,NA,NA,"OBS",182,2022,"SIR","NA+NA+651612+A","NA+NA+651613+A",3.71947863067867
794,"O11559","H53296",10668,"3b",-43.9433,41.6967,2021-12-25 11:20:00,"Released",NA,NA,"651612","A",NA,NA,"651613","A",71,NA,NA,"OBS",182,2022,"SIR","NA+NA+651612+A","NA+NA+651613+A",3.71947863067867
795,"O11559","H53296",10668,"3b",-43.9433,41.6967,2021-12-25 11:20:00,"Released",NA,NA,"651612","A",NA,NA,"651613","A",71,NA,NA,"OBS",182,2022,"SIR","NA+NA+651612+A","NA+NA+651613+A",3.71947863067867
796,"O11559","H53296",10668,"3b",-43.9433,41.6967,2021-12-25 11:20:00,"Released",NA,NA,"651612","A",NA,NA,"651613","A",71,NA,NA,"OBS",182,2022,"SIR","NA+NA+651612+A","NA+NA+651613+A",3.71947863067867
797,"O11559","H53296",10668,"3b",-43.9433,41.6967,2021-12-25 11:20:00,"Released",NA,NA,"651612","A",NA,NA,"651613","A",71,NA,NA,"OBS",182,2022,"SIR","NA+NA+651612+A","NA+NA+651613+A",3.71947863067867
798,"O11559","H53296",10668,"3b",-43.9433,41.6967,2021-12-25 11:20:00,"Released",NA,NA,"651612","A",NA,NA,"651613","A",71,NA,NA,"OBS",182,2022,"SIR","NA+NA+651612+A","NA+NA+651613+A",3.71947863067867
799,"O11559","H53296",10668,"3b",-43.9433,41.6967,2021-12-25 11:20:00,"Released",NA,NA,"651612","A",NA,NA,"651613","A",71,NA,NA,"OBS",182,2022,"SIR","NA+NA+651612+A","NA+NA+651613+A",3.71947863067867
800,"O11559","H53296",10668,"3b",-43.9433,41.6967,2021-12-25 11:20:00,"Released",NA,NA,"651612","A",NA,NA,"651613","A",71,NA,NA,"OBS",182,2022,"SIR","NA+NA+651612+A","NA+NA+651613+A",3.71947863067867
801,"O11559","H53296",10668,"3b",-43.9433,41.6967,2021-12-25 11:20:00,"Released",NA,NA,"651612","A",NA,NA,"651613","A",71,NA,NA,"OBS",182,2022,"SIR","NA+NA+651612+A","NA+NA+651613+A",3.71947863067867
802,"O11559","H53296",10668,"3b",-43.9433,41.6967,2021-12-25 11:20:00,"Released",NA,NA,"651612","A",NA,NA,"651613","A",71,NA,NA,"OBS",182,2022,"SIR","NA+NA+651612+A","NA+NA+651613+A",3.71947863067867
803,"O11559","H53296",10668,"3b",-43.9433,41.6967,2021-12-25 11:20:00,"Released",NA,NA,"651612","A",NA,NA,"651613","A",71,NA,NA,"OBS",182,2022,"SIR","NA+NA+651612+A","NA+NA+651613+A",3.71947863067867
804,"O11559","H53296",10668,"3b",-43.9433,41.6967,2021-12-25 11:20:00,"Released",NA,NA,"651612","A",NA,NA,"651613","A",71,NA,NA,"OBS",182,2022,"SIR","NA+NA+651612+A","NA+NA+651613+A",3.71947863067867
805,"O11559","H53296",10668,"3b",-43.9433,41.6967,2021-12-25 11:20:00,"Released",NA,NA,"651612","A",NA,NA,"651613","A",71,NA,NA,"OBS",182,2022,"SIR","NA+NA+651612+A","NA+NA+651613+A",3.71947863067867
806,"O11559","H53296",10668,"3b",-43.9433,41.6967,2021-12-25 11:20:00,"Released",NA,NA,"651612","A",NA,NA,"651613","A",71,NA,NA,"OBS",182,2022,"SIR","NA+NA+651612+A","NA+NA+651613+A",3.71947863067867
807,"O11559","H53296",10668,"3b",-43.9433,41.6967,2021-12-25 11:20:00,"Released",NA,NA,"651612","A",NA,NA,"651613","A",71,NA,NA,"OBS",182,2022,"SIR","NA+NA+651612+A","NA+NA+651613+A",3.71947863067867
808,"O11561","H53298",10668,"3b",-43.5775,41.795,2021-12-26 01:10:00,"Released",NA,NA,"651643","A",NA,NA,"651644","A",68,NA,NA,"OBS",182,2022,"SIR","NA+NA+651643+A","NA+NA+651644+A",3.2333482153025
809,"O11561","H53298",10668,"3b",-43.5775,41.795,2021-12-26 01:10:00,"Released",NA,NA,"651643","A",NA,NA,"651644","A",68,NA,NA,"OBS",182,2022,"SIR","NA+NA+651643+A","NA+NA+651644+A",3.2333482153025
810,"O11561","H53298",10668,"3b",-43.5775,41.795,2021-12-26 01:10:00,"Released",NA,NA,"651643","A",NA,NA,"651644","A",68,NA,NA,"OBS",182,2022,"SIR","NA+NA+651643+A","NA+NA+651644+A",3.2333482153025
811,"O11561","H53298",10668,"3b",-43.5775,41.795,2021-12-26 01:10:00,"Released",NA,NA,"651643","A",NA,NA,"651644","A",68,NA,NA,"OBS",182,2022,"SIR","NA+NA+651643+A","NA+NA+651644+A",3.2333482153025
812,"O11561","H53298",10668,"3b",-43.5775,41.795,2021-12-26 01:10:00,"Released",NA,NA,"651643","A",NA,NA,"651644","A",68,NA,NA,"OBS",182,2022,"SIR","NA+NA+651643+A","NA+NA+651644+A",3.2333482153025
813,"O11561","H53298",10668,"3b",-43.5775,41.795,2021-12-26 01:10:00,"Released",NA,NA,"651643","A",NA,NA,"651644","A",68,NA,NA,"OBS",182,2022,"SIR","NA+NA+651643+A","NA+NA+651644+A",3.2333482153025
814,"O11561","H53298",10668,"3b",-43.5775,41.795,2021-12-26 01:10:00,"Released",NA,NA,"651643","A",NA,NA,"651644","A",68,NA,NA,"OBS",182,2022,"SIR","NA+NA+651643+A","NA+NA+651644+A",3.2333482153025
815,"O11561","H53298",10668,"3b",-43.5775,41.795,2021-12-26 01:10:00,"Released",NA,NA,"651643","A",NA,NA,"651644","A",68,NA,NA,"OBS",182,2022,"SIR","NA+NA+651643+A","NA+NA+651644+A",3.2333482153025
816,"O11561","H53298",10668,"3b",-43.5775,41.795,2021-12-26 01:10:00,"Released",NA,NA,"651643","A",NA,NA,"651644","A",68,NA,NA,"OBS",182,2022,"SIR","NA+NA+651643+A","NA+NA+651644+A",3.2333482153025
817,"O11561","H53298",10668,"3b",-43.5775,41.795,2021-12-26 01:10:00,"Released",NA,NA,"651643","A",NA,NA,"651644","A",68,NA,NA,"OBS",182,2022,"SIR","NA+NA+651643+A","NA+NA+651644+A",3.2333482153025
818,"O11561","H53298",10668,"3b",-43.5775,41.795,2021-12-26 01:10:00,"Released",NA,NA,"651643","A",NA,NA,"651644","A",68,NA,NA,"OBS",182,2022,"SIR","NA+NA+651643+A","NA+NA+651644+A",3.2333482153025
1183,"O14463","H61596",10668,"3b",-43.2517,41.9517,2021-12-27 15:00:00,"Released","T-Bar","White","A651666","AUSTRALIA","T-Bar","WHITE","A651667","AUSTRALIA",57,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651666+AUSTRALIA","T-Bar+WHITE+A651667+AUSTRALIA",1.82400221368338
1184,"O14463","H61596",10668,"3b",-43.2517,41.9517,2021-12-27 15:00:00,"Released","T-Bar","White","A651666","AUSTRALIA","T-Bar","WHITE","A651667","AUSTRALIA",57,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651666+AUSTRALIA","T-Bar+WHITE+A651667+AUSTRALIA",1.82400221368338
1185,"O14463","H61596",10668,"3b",-43.2517,41.9517,2021-12-27 15:00:00,"Released","T-Bar","White","A651666","AUSTRALIA","T-Bar","WHITE","A651667","AUSTRALIA",57,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651666+AUSTRALIA","T-Bar+WHITE+A651667+AUSTRALIA",1.82400221368338
1186,"O14463","H61596",10668,"3b",-43.2517,41.9517,2021-12-27 15:00:00,"Released","T-Bar","White","A651666","AUSTRALIA","T-Bar","WHITE","A651667","AUSTRALIA",57,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651666+AUSTRALIA","T-Bar+WHITE+A651667+AUSTRALIA",1.82400221368338
1187,"O14463","H61596",10668,"3b",-43.2517,41.9517,2021-12-27 15:00:00,"Released","T-Bar","White","A651666","AUSTRALIA","T-Bar","WHITE","A651667","AUSTRALIA",57,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651666+AUSTRALIA","T-Bar+WHITE+A651667+AUSTRALIA",1.82400221368338
1188,"O14463","H61596",10668,"3b",-43.2517,41.9517,2021-12-27 15:00:00,"Released","T-Bar","White","A651666","AUSTRALIA","T-Bar","WHITE","A651667","AUSTRALIA",57,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651666+AUSTRALIA","T-Bar+WHITE+A651667+AUSTRALIA",1.82400221368338
1189,"O14463","H61596",10668,"3b",-43.2517,41.9517,2021-12-27 15:00:00,"Released","T-Bar","White","A651666","AUSTRALIA","T-Bar","WHITE","A651667","AUSTRALIA",57,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651666+AUSTRALIA","T-Bar+WHITE+A651667+AUSTRALIA",1.82400221368338
1190,"O14463","H61596",10668,"3b",-43.2517,41.9517,2021-12-27 15:00:00,"Released","T-Bar","White","A651666","AUSTRALIA","T-Bar","WHITE","A651667","AUSTRALIA",57,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651666+AUSTRALIA","T-Bar+WHITE+A651667+AUSTRALIA",1.82400221368338
1191,"O14463","H61596",10668,"3b",-43.2517,41.9517,2021-12-27 15:00:00,"Released","T-Bar","White","A651666","AUSTRALIA","T-Bar","WHITE","A651667","AUSTRALIA",57,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651666+AUSTRALIA","T-Bar+WHITE+A651667+AUSTRALIA",1.82400221368338
1192,"O14463","H61596",10668,"3b",-43.2517,41.9517,2021-12-27 15:00:00,"Released","T-Bar","White","A651666","AUSTRALIA","T-Bar","WHITE","A651667","AUSTRALIA",57,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651666+AUSTRALIA","T-Bar+WHITE+A651667+AUSTRALIA",1.82400221368338
1193,"O14463","H61596",10668,"3b",-43.2517,41.9517,2021-12-27 15:00:00,"Released","T-Bar","White","A651666","AUSTRALIA","T-Bar","WHITE","A651667","AUSTRALIA",57,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651666+AUSTRALIA","T-Bar+WHITE+A651667+AUSTRALIA",1.82400221368338
1194,"O14463","H61596",10668,"3b",-43.2517,41.9517,2021-12-27 15:00:00,"Released","T-Bar","White","A651666","AUSTRALIA","T-Bar","WHITE","A651667","AUSTRALIA",57,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651666+AUSTRALIA","T-Bar+WHITE+A651667+AUSTRALIA",1.82400221368338
1195,"O14463","H61596",10668,"3b",-43.2517,41.9517,2021-12-27 15:00:00,"Released","T-Bar","White","A651666","AUSTRALIA","T-Bar","WHITE","A651667","AUSTRALIA",57,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651666+AUSTRALIA","T-Bar+WHITE+A651667+AUSTRALIA",1.82400221368338
1196,"O14463","H61596",10668,"3b",-43.2517,41.9517,2021-12-27 15:00:00,"Released","T-Bar","White","A651666","AUSTRALIA","T-Bar","WHITE","A651667","AUSTRALIA",57,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651666+AUSTRALIA","T-Bar+WHITE+A651667+AUSTRALIA",1.82400221368338
1197,"O14463","H61596",10668,"3b",-43.2517,41.9517,2021-12-27 15:00:00,"Released","T-Bar","White","A651666","AUSTRALIA","T-Bar","WHITE","A651667","AUSTRALIA",57,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651666+AUSTRALIA","T-Bar+WHITE+A651667+AUSTRALIA",1.82400221368338
1198,"O14463","H61596",10668,"3b",-43.2517,41.9517,2021-12-27 15:00:00,"Released","T-Bar","White","A651666","AUSTRALIA","T-Bar","WHITE","A651667","AUSTRALIA",57,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651666+AUSTRALIA","T-Bar+WHITE+A651667+AUSTRALIA",1.82400221368338
1199,"O14464","H61597",10668,"3b",-43.4617,41.87,2021-12-28 02:20:00,"Released","T-Bar","White","A651698","AUSTRALIA","T-Bar","WHITE","A651699","AUSTRALIA",66,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651698+AUSTRALIA","T-Bar+WHITE+A651699+AUSTRALIA",2.93487530427098
1200,"O14464","H61597",10668,"3b",-43.4617,41.87,2021-12-28 02:20:00,"Released","T-Bar","White","A651698","AUSTRALIA","T-Bar","WHITE","A651699","AUSTRALIA",66,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651698+AUSTRALIA","T-Bar+WHITE+A651699+AUSTRALIA",2.93487530427098
1201,"O14464","H61597",10668,"3b",-43.4617,41.87,2021-12-28 02:20:00,"Released","T-Bar","White","A651698","AUSTRALIA","T-Bar","WHITE","A651699","AUSTRALIA",66,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651698+AUSTRALIA","T-Bar+WHITE+A651699+AUSTRALIA",2.93487530427098
1202,"O14464","H61597",10668,"3b",-43.4617,41.87,2021-12-28 02:20:00,"Released","T-Bar","White","A651698","AUSTRALIA","T-Bar","WHITE","A651699","AUSTRALIA",66,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651698+AUSTRALIA","T-Bar+WHITE+A651699+AUSTRALIA",2.93487530427098
1203,"O14464","H61597",10668,"3b",-43.4617,41.87,2021-12-28 02:20:00,"Released","T-Bar","White","A651698","AUSTRALIA","T-Bar","WHITE","A651699","AUSTRALIA",66,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651698+AUSTRALIA","T-Bar+WHITE+A651699+AUSTRALIA",2.93487530427098
1204,"O14464","H61597",10668,"3b",-43.4617,41.87,2021-12-28 02:20:00,"Released","T-Bar","White","A651698","AUSTRALIA","T-Bar","WHITE","A651699","AUSTRALIA",66,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651698+AUSTRALIA","T-Bar+WHITE+A651699+AUSTRALIA",2.93487530427098
1205,"O14464","H61597",10668,"3b",-43.4617,41.87,2021-12-28 02:20:00,"Released","T-Bar","White","A651698","AUSTRALIA","T-Bar","WHITE","A651699","AUSTRALIA",66,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651698+AUSTRALIA","T-Bar+WHITE+A651699+AUSTRALIA",2.93487530427098
1206,"O14464","H61597",10668,"3b",-43.4617,41.87,2021-12-28 02:20:00,"Released","T-Bar","White","A651698","AUSTRALIA","T-Bar","WHITE","A651699","AUSTRALIA",66,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651698+AUSTRALIA","T-Bar+WHITE+A651699+AUSTRALIA",2.93487530427098
1207,"O14464","H61597",10668,"3b",-43.4617,41.87,2021-12-28 02:20:00,"Released","T-Bar","White","A651698","AUSTRALIA","T-Bar","WHITE","A651699","AUSTRALIA",66,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651698+AUSTRALIA","T-Bar+WHITE+A651699+AUSTRALIA",2.93487530427098
1208,"O14464","H61597",10668,"3b",-43.4617,41.87,2021-12-28 02:20:00,"Released","T-Bar","White","A651698","AUSTRALIA","T-Bar","WHITE","A651699","AUSTRALIA",66,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651698+AUSTRALIA","T-Bar+WHITE+A651699+AUSTRALIA",2.93487530427098
1209,"O14464","H61597",10668,"3b",-43.4617,41.87,2021-12-28 02:20:00,"Released","T-Bar","White","A651698","AUSTRALIA","T-Bar","WHITE","A651699","AUSTRALIA",66,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651698+AUSTRALIA","T-Bar+WHITE+A651699+AUSTRALIA",2.93487530427098
1210,"O14466","H61599",10668,"3b",-43.7867,40.9633,2021-12-29 09:36:00,"Released","T-Bar","White","A651721","AUSTRALIA","T-Bar","WHITE","A651722","AUSTRALIA",63,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651721+AUSTRALIA","T-Bar+WHITE+A651722+AUSTRALIA",2.52373036200306
1211,"O14466","H61599",10668,"3b",-43.7867,40.9633,2021-12-29 09:36:00,"Released","T-Bar","White","A651721","AUSTRALIA","T-Bar","WHITE","A651722","AUSTRALIA",63,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651721+AUSTRALIA","T-Bar+WHITE+A651722+AUSTRALIA",2.52373036200306
1212,"O14466","H61599",10668,"3b",-43.7867,40.9633,2021-12-29 09:36:00,"Released","T-Bar","White","A651721","AUSTRALIA","T-Bar","WHITE","A651722","AUSTRALIA",63,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651721+AUSTRALIA","T-Bar+WHITE+A651722+AUSTRALIA",2.52373036200306
1213,"O14466","H61599",10668,"3b",-43.7867,40.9633,2021-12-29 09:36:00,"Released","T-Bar","White","A651721","AUSTRALIA","T-Bar","WHITE","A651722","AUSTRALIA",63,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651721+AUSTRALIA","T-Bar+WHITE+A651722+AUSTRALIA",2.52373036200306
1214,"O14466","H61599",10668,"3b",-43.7867,40.9633,2021-12-29 09:36:00,"Released","T-Bar","White","A651721","AUSTRALIA","T-Bar","WHITE","A651722","AUSTRALIA",63,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651721+AUSTRALIA","T-Bar+WHITE+A651722+AUSTRALIA",2.52373036200306
1215,"O14466","H61599",10668,"3b",-43.7867,40.9633,2021-12-29 09:36:00,"Released","T-Bar","White","A651721","AUSTRALIA","T-Bar","WHITE","A651722","AUSTRALIA",63,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651721+AUSTRALIA","T-Bar+WHITE+A651722+AUSTRALIA",2.52373036200306
1216,"O14466","H61599",10668,"3b",-43.7867,40.9633,2021-12-29 09:36:00,"Released","T-Bar","White","A651721","AUSTRALIA","T-Bar","WHITE","A651722","AUSTRALIA",63,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651721+AUSTRALIA","T-Bar+WHITE+A651722+AUSTRALIA",2.52373036200306
1217,"O14466","H61599",10668,"3b",-43.7867,40.9633,2021-12-29 09:36:00,"Released","T-Bar","White","A651721","AUSTRALIA","T-Bar","WHITE","A651722","AUSTRALIA",63,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651721+AUSTRALIA","T-Bar+WHITE+A651722+AUSTRALIA",2.52373036200306
1218,"O14466","H61599",10668,"3b",-43.7867,40.9633,2021-12-29 09:36:00,"Released","T-Bar","White","A651721","AUSTRALIA","T-Bar","WHITE","A651722","AUSTRALIA",63,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651721+AUSTRALIA","T-Bar+WHITE+A651722+AUSTRALIA",2.52373036200306
1219,"O14466","H61599",10668,"3b",-43.7867,40.9633,2021-12-29 09:36:00,"Released","T-Bar","White","A651721","AUSTRALIA","T-Bar","WHITE","A651722","AUSTRALIA",63,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651721+AUSTRALIA","T-Bar+WHITE+A651722+AUSTRALIA",2.52373036200306
1220,"O14466","H61599",10668,"3b",-43.7867,40.9633,2021-12-29 09:36:00,"Released","T-Bar","White","A651721","AUSTRALIA","T-Bar","WHITE","A651722","AUSTRALIA",63,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651721+AUSTRALIA","T-Bar+WHITE+A651722+AUSTRALIA",2.52373036200306
1221,"O14466","H61599",10668,"3b",-43.7867,40.9633,2021-12-29 09:36:00,"Released","T-Bar","White","A651721","AUSTRALIA","T-Bar","WHITE","A651722","AUSTRALIA",63,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651721+AUSTRALIA","T-Bar+WHITE+A651722+AUSTRALIA",2.52373036200306
1222,"O14466","H61599",10668,"3b",-43.7867,40.9633,2021-12-29 09:36:00,"Released","T-Bar","White","A651721","AUSTRALIA","T-Bar","WHITE","A651722","AUSTRALIA",63,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651721+AUSTRALIA","T-Bar+WHITE+A651722+AUSTRALIA",2.52373036200306
1223,"O14466","H61599",10668,"3b",-43.7867,40.9633,2021-12-29 09:36:00,"Released","T-Bar","White","A651721","AUSTRALIA","T-Bar","WHITE","A651722","AUSTRALIA",63,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651721+AUSTRALIA","T-Bar+WHITE+A651722+AUSTRALIA",2.52373036200306
1224,"O14466","H61599",10668,"3b",-43.7867,40.9633,2021-12-29 09:36:00,"Released","T-Bar","White","A651721","AUSTRALIA","T-Bar","WHITE","A651722","AUSTRALIA",63,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651721+AUSTRALIA","T-Bar+WHITE+A651722+AUSTRALIA",2.52373036200306
1225,"O14466","H61599",10668,"3b",-43.7867,40.9633,2021-12-29 09:36:00,"Released","T-Bar","White","A651721","AUSTRALIA","T-Bar","WHITE","A651722","AUSTRALIA",63,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651721+AUSTRALIA","T-Bar+WHITE+A651722+AUSTRALIA",2.52373036200306
1226,"O14467","H61600",10668,"3b",-43.85,41.74,2021-12-30 02:15:00,"Released","T-Bar","White","A651754","AUSTRALIA","T-Bar","WHITE","A651755","AUSTRALIA",84,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651754+AUSTRALIA","T-Bar+WHITE+A651755+AUSTRALIA",6.41781195706946
1227,"O14467","H61600",10668,"3b",-43.85,41.74,2021-12-30 02:15:00,"Released","T-Bar","White","A651754","AUSTRALIA","T-Bar","WHITE","A651755","AUSTRALIA",84,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651754+AUSTRALIA","T-Bar+WHITE+A651755+AUSTRALIA",6.41781195706946
1228,"O14467","H61600",10668,"3b",-43.85,41.74,2021-12-30 02:15:00,"Released","T-Bar","White","A651754","AUSTRALIA","T-Bar","WHITE","A651755","AUSTRALIA",84,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651754+AUSTRALIA","T-Bar+WHITE+A651755+AUSTRALIA",6.41781195706946
1229,"O14467","H61600",10668,"3b",-43.85,41.74,2021-12-30 02:15:00,"Released","T-Bar","White","A651754","AUSTRALIA","T-Bar","WHITE","A651755","AUSTRALIA",84,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651754+AUSTRALIA","T-Bar+WHITE+A651755+AUSTRALIA",6.41781195706946
1230,"O14467","H61600",10668,"3b",-43.85,41.74,2021-12-30 02:15:00,"Released","T-Bar","White","A651754","AUSTRALIA","T-Bar","WHITE","A651755","AUSTRALIA",84,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651754+AUSTRALIA","T-Bar+WHITE+A651755+AUSTRALIA",6.41781195706946
1231,"O14467","H61600",10668,"3b",-43.85,41.74,2021-12-30 02:15:00,"Released","T-Bar","White","A651754","AUSTRALIA","T-Bar","WHITE","A651755","AUSTRALIA",84,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651754+AUSTRALIA","T-Bar+WHITE+A651755+AUSTRALIA",6.41781195706946
1232,"O14467","H61600",10668,"3b",-43.85,41.74,2021-12-30 02:15:00,"Released","T-Bar","White","A651754","AUSTRALIA","T-Bar","WHITE","A651755","AUSTRALIA",84,NA,NA,"OBS",209,2022,"SIR","T-Bar+White+A651754+AUSTRALIA","T-Bar+WHITE+A651755+AUSTRALIA",6.41781195706946
